Date,Time,Station_Number,Depth,Discrete_Chlorophyll,Calculated_Chlorophyll,Discrete_Oxygen,Calculated_Oxygen,Discrete_SPM,Calculated_SPM,Extinction_Coefficient,Salinity,Temperature,Nitrite,Nitrate_+_Nitrite,Ammonium,Phosphate,Silicate
6/28/16,1354,2,4,,4.1,,7.8,,42,,2.21,22.19,,,,,
6/28/16,1354,2,5,,4.3,,7.9,,48,,2.24,22.19,,,,,
6/28/16,1354,2,6,,4.5,,7.8,,50,,2.30,22.17,,,,,
6/28/16,1354,2,7,,4.7,,7.8,,55,,2.32,22.17,,,,,
6/28/16,1354,2,8,,4.8,,7.8,,59,,2.32,22.17,,,,,
6/28/16,1354,2,9,,4.9,,7.8,,61,,2.35,22.17,,,,,
6/28/16,1354,2,10,,5.0,,7.8,,64,,2.36,22.17,,,,,
6/28/16,1354,2,11,,5.0,,7.8,,65,,2.36,22.17,,,,,
6/28/16,1354,2,12,,5.0,,7.8,,65,,2.36,22.17,,,,,
6/28/16,1408,649,1,18.9,16.6,8.5,8.5,34.9,37,3.09,0.84,22.63,0.38,14.99,1.50,1.64,106.23
6/28/16,1408,649,2,,16.6,,8.5,,37,,0.85,22.54,,,,,
6/28/16,1408,649,3,,16.8,,8.3,,37,,0.88,22.45,,,,,
6/28/16,1408,649,4,,14.6,,8.2,,36,,0.95,22.30,,,,,
6/28/16,1408,649,5,,12.4,,8.2,,37,,1.00,22.24,,,,,
6/28/16,1408,649,6,,10.8,,8.1,,38,,1.03,22.22,,,,,
6/28/16,1408,649,7,,9.7,,8.1,,39,,1.04,22.20,,,,,
6/28/16,1408,649,8,,9.3,,8.1,,39,,1.07,22.20,,,,,
6/28/16,1408,649,9,,9.1,,8.1,,39,,1.06,22.20,,,,,
6/28/16,1408,649,10,,9.1,,8.1,,39,,1.07,22.20,,,,,
6/28/16,1408,649,11,13.6,9.1,,8.1,38.5,40,,1.08,22.21,,,,,
7/14/16,854,18,1,4.5,4.7,,7.3,4.3,2,0.50,30.90,16.35,0.71,13.92,7.92,2.34,41.11
7/14/16,854,18,2,,4.7,,7.2,,2,,31.17,15.97,,,,,
7/14/16,854,18,3,,4.8,,7.2,,2,,31.18,15.95,,,,,
7/14/16,854,18,4,,4.9,,7.2,,2,,31.16,15.97,,,,,
7/14/16,854,18,5,,4.8,,7.2,,2,,31.13,16.02,,,,,
7/14/16,854,18,6,,4.8,,7.1,,2,,31.16,15.98,,,,,
7/14/16,854,18,7,,4.7,,7.1,,2,,31.22,15.89,,,,,
7/14/16,854,18,8,,4.6,,7.1,,2,,31.24,15.86,,,,,
7/14/16,854,18,9,,4.6,,7.1,,1,,31.25,15.85,,,,,
7/14/16,854,18,10,,4.6,,7.0,,2,,31.31,15.77,,,,,
7/14/16,854,18,11,,4.6,,7.0,,2,,31.49,15.51,,,,,
7/14/16,854,18,12,,4.4,,7.0,,2,,31.48,15.52,,,,,
7/14/16,854,18,13,,4.3,,7.0,,2,,31.61,15.33,,,,,
7/14/16,854,18,14,,4.3,,7.0,,2,,31.65,15.27,,,,,
7/14/16,854,18,15,,4.3,,6.9,,2,,31.66,15.25,,,,,
7/14/16,854,18,16,,4.5,,6.8,,2,,31.78,15.08,,,,,
7/14/16,854,18,17,,4.6,,6.8,,2,,32.02,14.73,,,,,
7/14/16,854,18,18,,4.6,,6.8,,2,,32.00,14.76,,,,,
7/14/16,854,18,19,,4.5,,6.8,,2,,32.01,14.74,,,,,
7/14/16,854,18,20,,4.4,,6.8,,2,,32.02,14.73,,,,,
7/14/16,854,18,21,,4.4,,6.8,,2,,32.01,14.73,,,,,
7/14/16,854,18,22,,4.5,,6.8,,2,,32.02,14.72,,,,,
7/14/16,854,18,23,,4.5,,6.7,,2,,32.03,14.71,,,,,
7/14/16,854,18,24,,4.5,,6.7,,2,,32.03,14.71,,,,,
7/14/16,854,18,25,,4.5,,6.7,,2,,32.03,14.71,,,,,
7/14/16,854,18,26,,4.6,,6.7,,2,,32.03,14.71,,,,,
7/14/16,854,18,27,,4.4,,6.7,,2,,32.03,14.71,,,,,
7/14/16,854,18,28,,4.4,,6.7,,3,,32.03,14.71,,,,,
7/14/16,854,18,29,,4.4,,6.7,,2,,32.03,14.71,,,,,
7/14/16,854,18,30,,4.4,,6.7,,3,,32.03,14.71,,,,,
7/14/16,854,18,31,,4.3,,6.7,,2,,32.03,14.71,,,,,
7/14/16,854,18,32,,4.0,,6.7,,2,,32.03,14.71,,,,,
7/14/16,854,18,33,,3.9,,6.7,,2,,32.03,14.71,,,,,
7/14/16,854,18,34,,3.9,,6.7,,2,,32.03,14.71,,,,,
7/14/16,854,18,35,4.0,4.0,,6.7,3.6,2,,32.03,14.71,,,,,
7/14/16,854,18,36,,4.0,,6.7,,3,,32.03,14.71,,,,,
7/14/16,854,18,37,,4.0,,6.7,,3,,32.03,14.71,,,,,
7/14/16,912,20,1,4.7,5.0,,7.4,,1,0.35,30.68,16.75,,,,,
7/14/16,912,20,2,,5.0,,7.1,,1,,30.93,16.46,,,,,
7/14/16,912,20,3,,4.9,,7.1,,1,,31.12,16.21,,,,,
7/14/16,912,20,4,,4.5,,7.1,,2,,31.23,16.04,,,,,
7/14/16,912,20,5,,4.1,,7.0,,2,,31.26,15.98,,,,,
7/14/16,912,20,6,,3.8,,7.0,,2,,31.29,15.92,,,,,
7/14/16,912,20,7,,3.7,,7.0,,2,,31.47,15.64,,,,,
7/14/16,912,20,8,,3.7,,6.9,,2,,31.49,15.60,,,,,
7/14/16,912,20,9,,3.6,,6.9,,2,,31.52,15.55,,,,,
7/14/16,912,20,10,,3.5,,6.9,,2,,31.54,15.53,,,,,
7/14/16,912,20,11,,3.4,,6.9,,3,,31.55,15.52,,,,,
7/14/16,912,20,12,,3.4,,6.9,,3,,31.56,15.52,,,,,
7/14/16,912,20,13,,3.4,,6.9,,3,,31.55,15.52,,,,,
7/14/16,912,20,14,,3.5,,6.9,,3,,31.55,15.52,,,,,
7/14/16,912,20,15,,3.5,,6.9,,3,,31.57,15.50,,,,,
7/14/16,912,20,16,,3.5,,6.9,,3,,31.58,15.49,,,,,
7/14/16,912,20,17,,3.5,,6.8,,3,,31.59,15.47,,,,,
7/14/16,912,20,18,,3.5,,6.8,,3,,31.60,15.45,,,,,
7/14/16,912,20,19,,3.5,,6.8,,4,,31.62,15.42,,,,,
7/14/16,912,20,20,,3.5,,6.8,,4,,31.65,15.38,,,,,
7/14/16,912,20,21,,3.6,,6.8,,4,,31.68,15.32,,,,,
7/14/16,912,20,22,,3.7,,6.8,,4,,31.73,15.23,,,,,
7/14/16,912,20,23,,3.9,,6.8,,4,,31.78,15.15,,,,,
7/14/16,912,20,24,,3.9,,6.8,,3,,31.82,15.09,,,,,
7/14/16,912,20,25,,3.9,,6.8,,4,,31.82,15.10,,,,,
7/14/16,912,20,26,,3.9,,6.8,,4,,31.82,15.09,,,,,
7/14/16,924,21,1,3.8,4.9,,7.5,,3,0.71,30.09,17.40,,,,,
7/14/16,924,21,2,,4.9,,7.4,,3,,30.13,17.32,,,,,
7/14/16,924,21,3,,5.3,,7.4,,2,,30.20,17.18,,,,,
7/14/16,924,21,4,,5.4,,7.3,,2,,30.32,17.10,,,,,
7/14/16,924,21,5,,5.0,,7.3,,3,,30.39,17.01,,,,,
7/14/16,924,21,6,,4.6,,7.3,,3,,30.41,16.95,,,,,
7/14/16,924,21,7,,4.4,,7.2,,4,,30.49,16.81,,,,,
7/14/16,924,21,8,,4.5,,7.1,,4,,30.64,16.53,,,,,
7/14/16,924,21,9,,4.5,,7.1,,4,,30.96,16.14,,,,,
7/14/16,924,21,10,,4.5,,7.1,,4,,31.06,16.02,,,,,
7/14/16,924,21,11,,4.5,,7.1,,4,,31.09,15.99,,,,,
7/14/16,924,21,12,,4.5,,7.1,,5,,31.11,15.97,,,,,
7/14/16,924,21,13,,4.6,,7.1,,5,,31.11,15.97,,,,,
7/14/16,924,21,14,,4.6,,7.1,,6,,31.11,15.97,,,,,
7/14/16,924,21,15,,4.6,,7.1,,5,,31.11,15.97,,,,,
7/14/16,924,21,16,,4.6,,7.1,,6,,31.11,15.98,,,,,
7/14/16,924,21,17,,4.5,,7.1,,5,,31.11,15.99,,,,,
7/14/16,924,21,18,,4.5,,7.1,,7,,31.11,15.99,,,,,
7/14/16,934,22,1,5.1,4.3,7.3,7.4,3.9,4,0.71,30.20,17.10,0.81,14.99,6.43,2.47,49.06
7/14/16,934,22,2,,4.3,,7.4,,2,,30.23,17.04,,,,,
7/14/16,934,22,3,,5.2,,7.4,,1,,30.26,17.01,,,,,
7/14/16,934,22,4,,5.4,,7.4,,1,,30.34,16.98,,,,,
7/14/16,934,22,5,,5.0,,7.3,,2,,30.39,16.96,,,,,
7/14/16,934,22,6,,4.5,,7.3,,2,,30.43,16.97,,,,,
7/14/16,934,22,7,,4.3,,7.3,,3,,30.45,16.98,,,,,
7/14/16,934,22,8,,4.2,,7.3,,3,,30.45,16.99,,,,,
7/14/16,934,22,9,,4.2,,7.3,,4,,30.47,17.01,,,,,
7/14/16,934,22,10,,4.2,,7.3,,4,,30.47,17.01,,,,,
7/14/16,934,22,11,,4.2,,7.3,,4,,30.47,17.01,,,,,
7/14/16,934,22,12,,4.1,,7.3,,4,,30.50,17.04,,,,,
7/14/16,934,22,13,,4.0,,7.3,,5,,30.52,17.07,,,,,
7/14/16,934,22,14,,3.9,,7.2,,5,,30.53,17.07,,,,,
7/14/16,934,22,15,,3.9,,7.2,,6,,30.54,17.08,,,,,
7/14/16,934,22,16,,4.0,,7.2,,7,,30.54,17.08,,,,,
7/14/16,934,22,17,,4.0,,7.2,,6,,30.54,17.08,,,,,
7/14/16,934,22,18,,4.2,,7.2,,6,,30.54,17.08,,,,,
7/14/16,934,22,19,,4.3,,7.2,,7,,30.54,17.08,,,,,
7/14/16,934,22,20,3.4,4.3,,7.2,7.4,7,,30.54,17.08,,,,,
7/14/16,952,24,1,5.3,4.1,7.6,7.5,6.1,8,0.88,30.07,19.02,1.31,21.13,8.35,3.84,70.68
7/14/16,952,24,2,,4.1,,7.4,,6,,30.12,18.78,,,,,
7/14/16,952,24,3,,4.7,,7.4,,5,,30.18,18.53,,,,,
7/14/16,952,24,4,,4.7,,7.3,,6,,30.24,18.35,,,,,
7/14/16,952,24,5,,4.3,,7.3,,7,,30.25,18.30,,,,,
7/14/16,952,24,6,,3.8,,7.3,,7,,30.26,18.26,,,,,
7/14/16,952,24,7,,3.5,,7.3,,7,,30.26,18.26,,,,,
7/14/16,952,24,8,,3.2,,7.3,,8,,30.28,18.22,,,,,
7/14/16,952,24,9,,3.0,,7.3,,8,,30.28,18.21,,,,,
7/14/16,952,24,10,2.3,3.0,,7.3,8.6,8,,30.28,18.21,,,,,
7/14/16,1003,25,1,4.5,3.9,,7.4,8.5,8,0.96,30.03,19.12,,,,,
7/14/16,1003,25,2,,3.9,,7.3,,8,,30.03,18.98,,,,,
7/14/16,1003,25,3,,4.2,,7.3,,8,,30.03,18.88,,,,,
7/14/16,1003,25,4,,4.3,,7.3,,10,,30.04,18.84,,,,,
7/14/16,1003,25,5,,4.1,,7.3,,11,,30.04,18.83,,,,,
7/14/16,1003,25,6,,4.1,,7.3,,11,,30.04,18.83,,,,,
7/14/16,1003,25,7,,4.3,,7.3,,11,,30.04,18.83,,,,,
7/14/16,1003,25,8,,4.3,,7.3,,12,,30.04,18.83,,,,,
7/14/16,1017,27,1,5.7,5.2,,7.4,14.4,14,1.47,29.67,19.91,1.35,22.85,3.86,5.26,86.21
7/14/16,1017,27,2,,5.2,,7.3,,16,,29.68,19.71,,,,,
7/14/16,1017,27,3,,5.3,,7.4,,19,,29.70,19.62,,,,,
7/14/16,1017,27,4,,5.1,,7.4,,20,,29.74,19.55,,,,,
7/14/16,1017,27,5,,4.8,,7.4,,21,,29.78,19.54,,,,,
7/14/16,1017,27,6,,4.7,,7.4,,23,,29.80,19.54,,,,,
7/14/16,1017,27,7,,4.8,,7.4,,24,,29.83,19.52,,,,,
7/14/16,1017,27,8,,5.0,,7.4,,24,,29.87,19.47,,,,,
7/14/16,1017,27,9,,5.3,,7.4,,23,,29.92,19.41,,,,,
7/14/16,1017,27,10,,5.5,,7.5,,21,,29.95,19.35,,,,,
7/14/16,1017,27,11,4.0,5.5,,7.5,21.1,21,,29.96,19.33,,,,,
7/14/16,1027,28,1,,4.7,,7.2,,15,1.09,29.34,20.72,,,,,
7/14/16,1027,28,2,,4.7,,7.2,,17,,29.51,20.04,,,,,
7/14/16,1027,28,3,,5.1,,7.2,,23,,29.55,19.90,,,,,
7/14/16,1027,28,4,,5.2,,7.2,,25,,29.55,19.89,,,,,
7/14/16,1027,28,5,,5.1,,7.2,,28,,29.56,19.88,,,,,
7/14/16,1027,28,6,,5.0,,7.2,,28,,29.56,19.88,,,,,
7/14/16,1027,28,7,,5.0,,7.2,,29,,29.56,19.88,,,,,
7/14/16,1027,28,8,,5.0,,7.2,,28,,29.58,19.86,,,,,
7/14/16,1027,28,9,,5.1,,7.3,,27,,29.66,19.80,,,,,
7/14/16,1027,28,10,,5.2,,7.3,,26,,29.71,19.76,,,,,
7/14/16,1027,28,11,,5.3,,7.3,,25,,29.73,19.75,,,,,
7/14/16,1027,28,12,,5.4,,7.3,,25,,29.73,19.74,,,,,
7/14/16,1027,28,13,,6.0,,7.3,,27,,29.74,19.74,,,,,
7/14/16,1038,29,1,,4.7,,7.1,,18,1.00,29.30,20.46,,,,,
7/14/16,1038,29,2,,4.7,,7.1,,20,,29.35,20.32,,,,,
7/14/16,1038,29,3,,4.8,,7.1,,20,,29.35,20.32,,,,,
7/14/16,1038,29,4,,5.0,,7.0,,20,,29.35,20.32,,,,,
7/14/16,1038,29,5,,5.2,,7.0,,20,,29.35,20.31,,,,,
7/14/16,1038,29,6,,5.3,,7.0,,20,,29.35,20.30,,,,,
7/14/16,1038,29,7,,5.4,,7.1,,20,,29.36,20.30,,,,,
7/14/16,1038,29,8,,5.5,,7.1,,21,,29.36,20.29,,,,,
7/14/16,1038,29,9,,5.5,,7.1,,21,,29.36,20.29,,,,,
7/14/16,1038,29,10,,5.6,,7.1,,21,,29.36,20.28,,,,,
7/14/16,1038,29,11,,5.6,,7.0,,21,,29.37,20.28,,,,,
7/14/16,1038,29,12,,5.7,,7.1,,21,,29.39,20.25,,,,,
7/14/16,1038,29,13,,5.8,,7.1,,23,,29.40,20.22,,,,,
7/14/16,1038,29,14,,5.8,,7.1,,24,,29.41,20.21,,,,,
7/14/16,1051,30,1,5.4,5.3,7.3,7.3,15.3,18,1.15,29.22,21.32,1.26,22.92,3.14,6.42,107.19
7/14/16,1051,30,2,,5.3,,7.1,,18,,29.21,21.01,,,,,
7/14/16,1051,30,3,,5.3,,7.1,,20,,29.22,20.74,,,,,
7/14/16,1051,30,4,,5.1,,7.0,,21,,29.22,20.69,,,,,
7/14/16,1051,30,5,,4.8,,7.0,,22,,29.22,20.66,,,,,
7/14/16,1051,30,6,,4.7,,7.0,,24,,29.23,20.58,,,,,
7/14/16,1051,30,7,,4.7,,7.0,,26,,29.24,20.57,,,,,
7/14/16,1051,30,8,,4.8,,7.0,,28,,29.25,20.57,,,,,
7/14/16,1051,30,9,,5.0,,7.0,,28,,29.25,20.58,,,,,
7/14/16,1051,30,10,,5.4,,7.0,,29,,29.26,20.57,,,,,
7/14/16,1051,30,11,,5.8,,7.0,,30,,29.25,20.57,,,,,
7/14/16,1051,30,12,3.3,5.8,,7.0,34.5,31,,29.25,20.56,,,,,
7/14/16,1110,32,1,8.7,8.0,7.3,7.4,18.1,21,1.35,29.16,22.36,1.06,19.85,2.28,6.91,112.52
7/14/16,1110,32,2,,8.0,,6.9,,21,,29.20,21.66,,,,,
7/14/16,1110,32,3,,6.5,,6.9,,25,,29.22,21.45,,,,,
7/14/16,1110,32,4,,3.8,,6.9,,27,,29.22,21.45,,,,,
7/14/16,1110,32,5,,3.0,,6.9,,28,,29.22,21.45,,,,,
7/14/16,1110,32,6,,3.0,,6.9,,29,,29.22,21.45,,,,,
7/14/16,1110,32,7,,3.2,,6.9,,30,,29.22,21.45,,,,,
7/14/16,1110,32,8,,3.7,,6.9,,33,,29.23,21.45,,,,,
7/14/16,1110,32,9,,5.0,,6.9,,34,,29.23,21.45,,,,,
7/14/16,1110,32,10,4.0,5.0,,6.9,47.9,37,,29.24,21.45,,,,,
7/14/16,1120,33,1,,4.6,,7.1,,23,1.16,29.11,22.18,,,,,
7/14/16,1120,33,2,,4.6,,6.9,,24,,29.12,21.74,,,,,
7/14/16,1120,33,3,,5.9,,6.9,,28,,29.14,21.50,,,,,
7/14/16,1120,33,4,,6.2,,6.9,,29,,29.15,21.44,,,,,
7/14/16,1120,33,5,,6.7,,6.9,,32,,29.16,21.41,,,,,
7/14/16,1120,33,6,,6.9,,7.0,,33,,29.17,21.38,,,,,
7/14/16,1120,33,7,,6.7,,7.0,,34,,29.18,21.37,,,,,
7/14/16,1120,33,8,,6.4,,7.0,,36,,29.18,21.37,,,,,
7/14/16,1120,33,9,,6.3,,7.0,,36,,29.18,21.36,,,,,
7/14/16,1120,33,10,,6.2,,7.0,,37,,29.18,21.35,,,,,
7/14/16,1120,33,11,,7.0,,7.0,,39,,29.18,21.36,,,,,
7/14/16,1120,33,12,,7.0,,6.9,,43,,29.18,21.36,,,,,
7/14/16,1130,34,1,4.2,2.8,,6.7,21.4,25,2.01,28.95,22.49,,,,,
7/14/16,1130,34,2,,2.8,,6.6,,25,,28.96,22.11,,,,,
7/14/16,1130,34,3,,3.6,,6.6,,26,,28.96,21.83,,,,,
7/14/16,1130,34,4,,4.1,,6.6,,37,,28.96,21.71,,,,,
7/14/16,1130,34,5,,4.3,,6.6,,47,,28.97,21.70,,,,,
7/14/16,1130,34,6,,4.2,,6.6,,54,,28.97,21.70,,,,,
7/14/16,1130,34,7,,4.7,,6.6,,55,,28.97,21.70,,,,,
7/14/16,1130,34,8,,5.0,,6.6,,55,,28.97,21.70,,,,,
7/14/16,1130,34,9,4.9,5.0,,6.6,42.4,58,,28.97,21.70,,,,,
7/14/16,1138,35,1,3.0,3.9,,6.5,,29,1.63,28.60,22.12,,,,,
7/14/16,1138,35,2,,3.9,,6.5,,29,,28.60,22.12,,,,,
7/14/16,1138,35,3,,3.6,,6.6,,29,,28.69,22.07,,,,,
7/14/16,1138,35,4,,3.5,,6.6,,34,,28.75,22.15,,,,,
7/14/16,1138,35,5,,4.0,,6.6,,37,,28.83,22.11,,,,,
7/14/16,1138,35,6,,4.9,,6.6,,36,,28.89,22.04,,,,,
7/14/16,1138,35,7,,5.4,,6.6,,34,,28.91,22.00,,,,,
7/14/16,1138,35,8,,5.4,,6.6,,36,,28.91,21.97,,,,,
7/14/16,1144,36,1,3.9,3.3,6.4,6.4,22.7,24,2.03,28.40,22.71,2.16,35.91,7.64,12.66,140.86
7/14/16,1144,36,2,,3.3,,6.3,,25,,28.39,22.50,,,,,
7/14/16,1144,36,3,,3.2,,6.3,,29,,28.42,22.12,,,,,
7/14/16,1144,36,4,,3.3,,6.4,,34,,28.47,22.09,,,,,
7/14/16,1144,36,5,2.7,3.3,,6.4,35.5,33,,28.49,22.07,,,,,
8/18/16,936,18,1,3.7,3.3,7.3,7.4,7.7,11,0.73,30.94,17.67,1.34,14.21,7.57,2.83,45.15
8/18/16,936,18,2,,3.3,,7.4,,11,,30.94,17.67,,,,,
8/18/16,936,18,3,,3.3,,7.4,,11,,30.94,17.67,,,,,
8/18/16,936,18,4,,3.4,,7.4,,11,,30.94,17.67,,,,,
8/18/16,936,18,5,,3.4,,7.4,,11,,30.94,17.67,,,,,
8/18/16,936,18,6,,3.3,,7.4,,11,,30.94,17.67,,,,,
8/18/16,936,18,7,,3.2,,7.4,,11,,30.94,17.67,,,,,
8/18/16,936,18,8,,3.3,,7.4,,11,,30.94,17.67,,,,,
8/18/16,936,18,9,,3.2,,7.4,,11,,30.94,17.67,,,,,
8/18/16,936,18,10,,3.2,,7.3,,11,,30.94,17.66,,,,,
8/18/16,936,18,11,,3.3,,7.3,,11,,30.94,17.66,,,,,
8/18/16,936,18,12,,3.3,,7.3,,11,,30.94,17.66,,,,,
8/18/16,936,18,13,,3.3,,7.3,,11,,30.94,17.65,,,,,
8/18/16,936,18,14,,3.3,,7.3,,11,,30.94,17.64,,,,,
8/18/16,936,18,15,,3.3,,7.4,,11,,30.94,17.63,,,,,
8/18/16,936,18,16,,3.4,,7.4,,12,,30.94,17.64,,,,,
8/18/16,936,18,17,,3.4,,7.3,,11,,30.94,17.65,,,,,
8/18/16,936,18,18,,3.3,,7.4,,11,,30.94,17.64,,,,,
8/18/16,936,18,19,,3.3,,7.4,,11,,30.94,17.63,,,,,
8/18/16,936,18,20,,3.4,,7.3,,11,,30.94,17.63,,,,,
8/18/16,936,18,21,,3.4,,7.3,,11,,30.94,17.63,,,,,
8/18/16,936,18,22,,3.4,,7.3,,11,,30.95,17.54,,,,,
8/18/16,936,18,23,,3.5,,7.3,,11,,30.95,17.52,,,,,
8/18/16,936,18,24,,3.4,,7.4,,12,,30.96,17.46,,,,,
8/18/16,936,18,25,,3.4,,7.4,,12,,30.96,17.45,,,,,
8/18/16,936,18,26,,3.4,,7.4,,12,,30.94,17.54,,,,,
8/18/16,936,18,27,,3.4,,7.4,,12,,30.95,17.51,,,,,
8/18/16,936,18,28,,3.4,,7.3,,12,,30.94,17.56,,,,,
8/18/16,936,18,29,,3.5,,7.3,,12,,30.95,17.54,,,,,
8/18/16,936,18,30,,3.4,,7.4,,12,,30.98,17.28,,,,,
8/18/16,936,18,31,,3.6,,7.4,,12,,30.98,17.31,,,,,
8/18/16,936,18,32,,3.5,,7.3,,12,,30.94,17.58,,,,,
8/18/16,936,18,33,,3.7,,7.4,,12,,30.97,17.35,,,,,
8/18/16,936,18,34,,3.6,,7.4,,12,,30.99,17.19,,,,,
8/18/16,936,18,35,3.6,3.6,,7.4,10.1,12,,31.00,17.17,,,,,
8/18/16,936,18,36,,3.6,,7.4,,12,,30.99,17.19,,,,,
8/18/16,936,18,37,,3.6,,7.4,,12,,30.99,17.18,,,,,
8/18/16,936,18,38,,3.6,,7.4,,12,,30.99,17.19,,,,,
8/18/16,936,18,39,,3.5,,7.4,,12,,30.98,17.21,,,,,
8/18/16,936,18,40,,3.7,,7.4,,12,,30.98,17.20,,,,,
8/18/16,936,18,41,,3.5,,7.4,,12,,30.98,17.20,,,,,
8/18/16,936,18,42,,3.6,,7.4,,12,,30.97,17.21,,,,,
8/18/16,955,20,1,3.6,3.3,,7.4,,12,0.84,30.28,17.55,,,,,
8/18/16,955,20,2,,3.4,,7.4,,11,,30.31,17.54,,,,,
8/18/16,955,20,3,,3.4,,7.4,,11,,30.39,17.49,,,,,
8/18/16,955,20,4,,3.2,,7.4,,12,,30.40,17.49,,,,,
8/18/16,955,20,5,,3.3,,7.4,,12,,30.41,17.48,,,,,
8/18/16,955,20,6,,3.2,,7.4,,12,,30.42,17.47,,,,,
8/18/16,955,20,7,,3.2,,7.4,,11,,30.49,17.49,,,,,
8/18/16,955,20,8,,3.2,,7.4,,11,,30.68,17.57,,,,,
8/18/16,955,20,9,,3.2,,7.4,,15,,30.81,17.62,,,,,
8/18/16,955,20,10,,3.1,,7.4,,16,,30.83,17.62,,,,,
8/18/16,955,20,11,,3.2,,7.4,,16,,30.82,17.64,,,,,
8/18/16,955,20,12,,3.2,,7.4,,18,,30.84,17.62,,,,,
8/18/16,955,20,13,,3.3,,7.4,,19,,30.85,17.62,,,,,
8/18/16,955,20,14,,3.3,,7.4,,19,,30.85,17.62,,,,,
8/18/16,955,20,15,,3.3,,7.4,,19,,30.85,17.61,,,,,
8/18/16,955,20,16,,3.3,,7.4,,19,,30.85,17.62,,,,,
8/18/16,955,20,17,,3.3,,7.4,,19,,30.84,17.62,,,,,
8/18/16,955,20,18,,3.3,,7.3,,18,,30.84,17.60,,,,,
8/18/16,955,20,19,,3.3,,7.3,,22,,30.85,17.54,,,,,
8/18/16,955,20,20,,3.5,,7.4,,23,,30.85,17.52,,,,,
8/18/16,955,20,21,,3.5,,7.4,,25,,30.88,17.47,,,,,
8/18/16,955,20,22,,3.5,,7.4,,27,,30.88,17.46,,,,,
8/18/16,955,20,23,,3.5,,7.4,,26,,30.92,17.42,,,,,
8/18/16,955,20,24,,3.6,,7.3,,29,,31.01,17.29,,,,,
8/18/16,955,20,25,,3.7,,7.4,,33,,31.07,17.20,,,,,
8/18/16,955,20,26,,3.7,,7.4,,40,,31.09,17.17,,,,,
8/18/16,955,20,27,,3.4,,7.4,,40,,31.09,17.16,,,,,
8/18/16,1010,21,1,3.7,3.6,,7.4,,16,1.15,30.55,17.94,,,,,
8/18/16,1010,21,2,,3.6,,7.4,,17,,30.55,17.91,,,,,
8/18/16,1010,21,3,,3.4,,7.4,,17,,30.54,17.90,,,,,
8/18/16,1010,21,4,,3.5,,7.4,,17,,30.57,17.93,,,,,
8/18/16,1010,21,5,,3.5,,7.4,,17,,30.56,17.92,,,,,
8/18/16,1010,21,6,,3.6,,7.4,,17,,30.58,17.93,,,,,
8/18/16,1010,21,7,,3.6,,7.4,,18,,30.60,17.95,,,,,
8/18/16,1010,21,8,,3.7,,7.4,,18,,30.66,17.99,,,,,
8/18/16,1010,21,9,,3.8,,7.4,,20,,30.66,18.00,,,,,
8/18/16,1010,21,10,,3.9,,7.3,,19,,30.67,18.01,,,,,
8/18/16,1010,21,11,,4.0,,7.4,,20,,30.67,18.02,,,,,
8/18/16,1010,21,12,,3.9,,7.4,,19,,30.66,18.01,,,,,
8/18/16,1010,21,13,,4.0,,7.4,,20,,30.67,18.02,,,,,
8/18/16,1010,21,14,,3.9,,7.3,,20,,30.68,18.05,,,,,
8/18/16,1010,21,15,,3.8,,7.3,,21,,30.69,18.07,,,,,
8/18/16,1010,21,16,,3.7,,7.3,,21,,30.70,18.08,,,,,
8/18/16,1010,21,17,,3.5,,7.3,,21,,30.70,18.09,,,,,
8/18/16,1020,22,1,4.1,4.2,7.3,7.3,20.8,21,1.54,30.91,18.17,0.90,12.49,7.78,2.64,41.24
8/18/16,1020,22,2,,3.7,,7.3,,22,,30.91,18.16,,,,,
8/18/16,1020,22,3,,3.7,,7.3,,23,,30.91,18.16,,,,,
8/18/16,1020,22,4,,3.6,,7.3,,23,,30.91,18.16,,,,,
8/18/16,1020,22,5,,3.6,,7.3,,23,,30.91,18.16,,,,,
8/18/16,1020,22,6,,3.7,,7.2,,24,,30.91,18.15,,,,,
8/18/16,1020,22,7,,3.7,,7.3,,25,,30.92,18.15,,,,,
8/18/16,1020,22,8,,3.7,,7.3,,28,,30.92,18.15,,,,,
8/18/16,1020,22,9,,3.7,,7.3,,28,,30.92,18.15,,,,,
8/18/16,1020,22,10,,3.8,,7.3,,27,,30.92,18.15,,,,,
8/18/16,1020,22,11,,3.7,,7.3,,27,,30.91,18.15,,,,,
8/18/16,1020,22,12,,3.7,,7.2,,26,,30.91,18.15,,,,,
8/18/16,1020,22,13,,3.7,,7.2,,26,,30.92,18.15,,,,,
8/18/16,1020,22,14,,3.8,,7.2,,28,,30.92,18.15,,,,,
8/18/16,1020,22,15,,3.8,,7.2,,29,,30.92,18.14,,,,,
8/18/16,1020,22,16,,3.8,,7.2,,32,,30.92,18.14,,,,,
8/18/16,1020,22,17,,3.8,,7.2,,32,,30.92,18.14,,,,,
8/18/16,1020,22,18,,4.1,,7.2,,32,,30.92,18.14,,,,,
8/18/16,1020,22,19,3.9,4.0,,7.2,27.4,33,,30.92,18.14,,,,,
8/18/16,1038,23,1,,3.5,,7.1,,23,1.72,30.77,19.57,,,,,
8/18/16,1038,23,2,,3.4,,7.1,,24,,30.77,19.58,,,,,
8/18/16,1038,23,3,,3.5,,7.1,,24,,30.77,19.55,,,,,
