DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
6301,"3000 - Public, Review Status Unknown",Grant Line Canal East,GLC-East,B9D74921261,CF0114B0012,01/06/2014 11:14,Chlorophyll a,479618,5.21,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal East,GLC-East,B9D74921261,CF0114B0011,01/06/2014 11:14,Chlorophyll a,479618,5.55,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0114B0012,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal East,GLC-East,B9D74921261,CF0114B0012,01/06/2014 11:14,Pheophytin a,0,2.05,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal East,GLC-East,B9D74921261,CF0114B0011,01/06/2014 11:14,Pheophytin a,0,2,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0114B0012,,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CF0114B0010,01/06/2014 11:35,Chlorophyll a,479618,8.97,0.05,ug/L,Std Method 10200 H [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CF0114B0010,01/06/2014 11:35,Pheophytin a,0,2.24,0.05,ug/L,Std Method 10200 H [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Howard Road,MR at Howard Rd.,B9D75261230,CF0114B0026,01/07/2014 11:05,Chlorophyll a,479618,2.45,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Howard Road,MR at Howard Rd.,B9D75261230,CF0114B0026,01/07/2014 11:05,Pheophytin a,0,1.02,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River near Tracy Road,MR n. Tracy Rd.,B9D75291280,CF0114B0029,01/07/2014 12:00,Chlorophyll a,479618,2.1,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0114B0027,,,N
6301,"3000 - Public, Review Status Unknown",Middle River near Tracy Road,MR n. Tracy Rd.,B9D75291280,CF0114B0027,01/07/2014 12:00,Chlorophyll a,479618,1.86,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River near Tracy Road,MR n. Tracy Rd.,B9D75291280,CF0114B0027,01/07/2014 12:00,Pheophytin a,0,0.61,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River near Tracy Road,MR n. Tracy Rd.,B9D75291280,CF0114B0029,01/07/2014 12:00,Pheophytin a,0,0.68,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0114B0027,,,N
6301,"3000 - Public, Review Status Unknown",Old River at Tracy Wildlife Association,Old River at TWA,B9D74821274,CF0114B0028,01/07/2014 13:00,Chlorophyll a,479618,30.22,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River at Tracy Wildlife Association,Old River at TWA,B9D74821274,CF0114B0028,01/07/2014 13:00,Pheophytin a,0,5.21,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CF0114B0035,01/08/2014 12:03,Chlorophyll a,479618,1.68,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CF0114B0035,01/08/2014 12:03,Pheophytin a,0,0.75,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River above DMC Barrier,OR@DMC-US,B9536600,CF0114B0034,01/08/2014 13:15,Chlorophyll a,479618,1.43,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River above DMC Barrier,OR@DMC-US,B9536600,CF0114B0034,01/08/2014 13:15,Pheophytin a,0,1.03,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CF0114B0036,01/08/2014 14:15,Chlorophyll a,479618,5.63,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0114B0033,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CF0114B0033,01/08/2014 14:15,Chlorophyll a,479618,6.51,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CF0114B0036,01/08/2014 14:15,Pheophytin a,0,1.72,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0114B0033,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CF0114B0033,01/08/2014 14:15,Pheophytin a,0,1.93,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal near Old River,GLC n. OR,B9D72921327,CF0114B0045,01/09/2014 10:45,Chlorophyll a,479618,1.43,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal near Old River,GLC n. OR,B9D72921327,CF0114B0045,01/09/2014 10:45,Pheophytin a,0,1.84,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CF0114B0052,01/10/2014 00:15,Chlorophyll a,479618,1.59,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CF0114B0052,01/10/2014 00:15,Pheophytin a,0,1.88,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Victoria Canal near Byron,Victoria Canal,B9D75231318,CF0114B0053,01/10/2014 11:30,Chlorophyll a,479618,1.44,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Victoria Canal near Byron,Victoria Canal,B9D75231318,CF0114B0054,01/10/2014 11:30,Chlorophyll a,479618,1.37,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural","Replicate, Specific Analyte(s)",CF0114B0053,,,N
6301,"3000 - Public, Review Status Unknown",Victoria Canal near Byron,Victoria Canal,B9D75231318,CF0114B0053,01/10/2014 11:30,Pheophytin a,0,0.58,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Victoria Canal near Byron,Victoria Canal,B9D75231318,CF0114B0054,01/10/2014 11:30,Pheophytin a,0,0.56,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural","Replicate, Specific Analyte(s)",CF0114B0053,,,N
6301,"3000 - Public, Review Status Unknown",Grant Ln Can @ Tracy Rd Bdg,GLC@Tracy,B9D74921269,CF0114B0074,01/22/2014 11:15,Chlorophyll a,479618,11.75,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Ln Can @ Tracy Rd Bdg,GLC@Tracy,B9D74921269,CF0114B0074,01/22/2014 11:15,Pheophytin a,0,3.88,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal East,GLC-East,B9D74921261,CF0114B0073,01/22/2014 11:45,Chlorophyll a,479618,14.52,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal East,GLC-East,B9D74921261,CF0114B0072,01/22/2014 11:45,Chlorophyll a,479618,15.27,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0114B0073,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal East,GLC-East,B9D74921261,CF0114B0072,01/22/2014 11:45,Pheophytin a,0,5.51,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0114B0073,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal East,GLC-East,B9D74921261,CF0114B0073,01/22/2014 11:45,Pheophytin a,0,4.91,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CF0114B0071,01/22/2014 12:15,Chlorophyll a,479618,16.77,0.05,ug/L,Std Method 10200 H [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CF0114B0071,01/22/2014 12:15,Pheophytin a,0,5.74,0.05,ug/L,Std Method 10200 H [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Howard Road,MR at Howard Rd.,B9D75261230,CF0114B0099,01/24/2014 11:15,Chlorophyll a,479618,1.66,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Howard Road,MR at Howard Rd.,B9D75261230,CF0114B0102,01/24/2014 11:15,Chlorophyll a,479618,0.81,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0114B0099,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Howard Road,MR at Howard Rd.,B9D75261230,CF0114B0099,01/24/2014 11:15,Pheophytin a,0,0.49,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Howard Road,MR at Howard Rd.,B9D75261230,CF0114B0102,01/24/2014 11:15,Pheophytin a,0,0.59,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0114B0099,,,N
6301,"3000 - Public, Review Status Unknown",Middle River near Tracy Road,MR n. Tracy Rd.,B9D75291280,CF0114B0100,01/24/2014 12:03,Chlorophyll a,479618,1.88,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River near Tracy Road,MR n. Tracy Rd.,B9D75291280,CF0114B0100,01/24/2014 12:03,Pheophytin a,0,<0.05,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River at Tracy Wildlife Association,Old River at TWA,B9D74821274,CF0114B0101,01/24/2014 12:50,Chlorophyll a,479618,50.41,0.10,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River at Tracy Wildlife Association,Old River at TWA,B9D74821274,CF0114B0101,01/24/2014 12:50,Pheophytin a,0,23.6,0.10,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CF0114B0084,01/28/2014 10:59,Chlorophyll a,479618,28.41,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CF0114B0086,01/28/2014 10:59,Chlorophyll a,479618,27.66,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0114B0084,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CF0114B0084,01/28/2014 10:59,Pheophytin a,0,4.34,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CF0114B0086,01/28/2014 10:59,Pheophytin a,0,3.14,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0114B0084,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal near Old River,GLC n. OR,B9D72921327,CF0114B0115,01/31/2014 10:30,Chlorophyll a,479618,10.47,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CF0114B0112,01/31/2014 10:30,Chlorophyll a,479618,1.04,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CF0114B0113,01/31/2014 10:30,Chlorophyll a,479618,1.19,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0114B0112,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal near Old River,GLC n. OR,B9D72921327,CF0114B0118,01/31/2014 10:30,Chlorophyll a,479618,12.18,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural","Replicate, Specific Analyte(s)",CF0114B0115,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal near Old River,GLC n. OR,B9D72921327,CF0114B0118,01/31/2014 10:30,Pheophytin a,0,8.53,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural","Replicate, Specific Analyte(s)",CF0114B0115,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CF0114B0112,01/31/2014 10:30,Pheophytin a,0,0.53,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal near Old River,GLC n. OR,B9D72921327,CF0114B0115,01/31/2014 10:30,Pheophytin a,0,9.35,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CF0114B0113,01/31/2014 10:30,Pheophytin a,0,0.63,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0114B0112,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CF0114B0116,01/31/2014 11:00,Chlorophyll a,479618,15.81,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CF0114B0116,01/31/2014 11:00,Pheophytin a,0,9.31,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River above DMC Barrier,OR@DMC-US,B9536600,CF0114B0111,01/31/2014 11:30,Chlorophyll a,479618,14.85,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River above DMC Barrier,OR@DMC-US,B9536600,CF0114B0111,01/31/2014 11:30,Pheophytin a,0,7.06,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Victoria Canal near Byron,Victoria Canal,B9D75231318,CF0114B0117,01/31/2014 11:45,Chlorophyll a,479618,1.46,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Victoria Canal near Byron,Victoria Canal,B9D75231318,CF0114B0117,01/31/2014 11:45,Pheophytin a,0,0.8,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CF0114B0110,01/31/2014 12:30,Chlorophyll a,479618,17.94,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Undine Road,MR@UNDINE,B9D75011230,CF0114B0110,01/31/2014 12:30,Pheophytin a,0,5.31,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Howard Road,MR at Howard Rd.,B9D75261230,CF0214B0130,02/06/2014 10:05,Chlorophyll a,479618,0.45,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0214B0127,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Howard Road,MR at Howard Rd.,B9D75261230,CF0214B0127,02/06/2014 10:05,Chlorophyll a,479618,0.57,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Howard Road,MR at Howard Rd.,B9D75261230,CF0214B0130,02/06/2014 10:05,Pheophytin a,0,0.37,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0214B0127,,,N
6301,"3000 - Public, Review Status Unknown",Middle River at Howard Road,MR at Howard Rd.,B9D75261230,CF0214B0127,02/06/2014 10:05,Pheophytin a,0,0.39,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River near Tracy Road,MR n. Tracy Rd.,B9D75291280,CF0214B0132,02/07/2014 10:41,Chlorophyll a,479618,0.85,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River near Tracy Road,MR n. Tracy Rd.,B9D75291280,CF0214B0132,02/07/2014 10:41,Pheophytin a,0,0.51,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River at Tracy Wildlife Association,Old River at TWA,B9D74821274,CF0214B0133,02/07/2014 11:30,Chlorophyll a,479618,22.96,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River at Tracy Wildlife Association,Old River at TWA,B9D74821274,CF0214B0134,02/07/2014 11:30,Chlorophyll a,479618,23.6,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0214B0133,,,N
6301,"3000 - Public, Review Status Unknown",Old River at Tracy Wildlife Association,Old River at TWA,B9D74821274,CF0214B0134,02/07/2014 11:30,Pheophytin a,0,5.7,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0214B0133,,,N
6301,"3000 - Public, Review Status Unknown",Old River at Tracy Wildlife Association,Old River at TWA,B9D74821274,CF0214B0133,02/07/2014 11:30,Pheophytin a,0,5.22,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CF0214B0146,02/12/2014 10:31,Chlorophyll a,479618,15.27,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0214B0144,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CF0214B0144,02/12/2014 10:31,Chlorophyll a,479618,15.27,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CF0214B0144,02/12/2014 10:31,Pheophytin a,0,4.69,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River below Headwaters,OLD R BL HEAD       ,B9D74851200,CF0214B0146,02/12/2014 10:31,Pheophytin a,0,4.69,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0214B0144,,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CF0214B0145,02/12/2014 11:18,Chlorophyll a,479618,9.72,0.05,ug/L,Std Method 10200 H [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Doughty Cut near Grantline Canal,DOUGHTY CUT - DGL,B9D74911256,CF0214B0145,02/12/2014 11:18,Pheophytin a,0,5.68,0.05,ug/L,Std Method 10200 H [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal East,GLC-East,B9D74921261,CF0214B0147,02/12/2014 11:45,Chlorophyll a,479618,9.83,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal East,GLC-East,B9D74921261,CF0214B0147,02/12/2014 11:45,Pheophytin a,0,5.43,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,,N
6301,"3000 - Public, Review Status Unknown",Grant Ln Can @ Tracy Rd Bdg,GLC@Tracy,B9D74921269,CF0214B0156,02/14/2014 10:05,Chlorophyll a,479618,8.65,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Ln Can @ Tracy Rd Bdg,GLC@Tracy,B9D74921269,CF0214B0156,02/14/2014 10:05,Pheophytin a,0,5.4,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal near Old River,GLC n. OR,B9D72921327,CF0214B0157,02/14/2014 10:30,Chlorophyll a,479618,1.23,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal near Old River,GLC n. OR,B9D72921327,CF0214B0160,02/14/2014 10:30,Chlorophyll a,479618,1.01,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural","Replicate, Specific Analyte(s)",CF0214B0157,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal near Old River,GLC n. OR,B9D72921327,CF0214B0160,02/14/2014 10:30,Pheophytin a,0,2.78,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural","Replicate, Specific Analyte(s)",CF0214B0157,,,N
6301,"3000 - Public, Review Status Unknown",Grant Line Canal near Old River,GLC n. OR,B9D72921327,CF0214B0157,02/14/2014 10:30,Pheophytin a,0,2.6,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Victoria Canal near Byron,Victoria Canal,B9D75231318,CF0214B0159,02/14/2014 11:15,Chlorophyll a,479618,0.57,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Victoria Canal near Byron,Victoria Canal,B9D75231318,CF0214B0159,02/14/2014 11:15,Pheophytin a,0,0.61,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CF0214B0174,02/19/2014 11:30,Chlorophyll a,479618,0.97,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CF0214B0176,02/19/2014 11:30,Chlorophyll a,479618,0.97,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural","Replicate, Specific Analyte(s)",CF0214B0174,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CF0214B0176,02/19/2014 11:30,Pheophytin a,0,1.48,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural","Replicate, Specific Analyte(s)",CF0214B0174,,,N
6301,"3000 - Public, Review Status Unknown",Old River Downstream DMC Barrier,OR@DMC-DS,B9536500,CF0214B0174,02/19/2014 11:30,Pheophytin a,0,1.2,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CF0214B0183,02/21/2014 10:30,Chlorophyll a,479618,0.81,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CF0214B0184,02/21/2014 10:30,Chlorophyll a,479618,0.9,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0214B0183,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CF0214B0183,02/21/2014 10:30,Pheophytin a,0,0.56,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Middle River @ Union Point - P10A,MR@UnionPt/P10A,B9D75351292,CF0214B0184,02/21/2014 10:30,Pheophytin a,0,0.6,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Replicate Sample,CF0214B0183,,,N
