DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Dissolved Bromide,24959-67-9,0.431,0.1,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Dissolved Calcium,7440-70-2,16.6,1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Dissolved Chloride,16887-00-6,133,10,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Dissolved Chloride,16887-00-6,134,10,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Specific Conductance,0,666,5,uS/cm@25 °C,Std Method 2510-B [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Dissolved Hardness,0,101,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Dissolved Magnesium,7439-95-4,14.5,1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Dissolved Nitrate + Nitrite,NO3+NO2,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Dissolved Organic Carbon,7440-44-0,3.5,0.5,mg/L as C,Std Method 5310C (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Total Organic Carbon,7440-44-0,3.2,0.5,mg/L as C,Std Method 5310C (T) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Dissolved Organic Nitrogen,ON,0.14,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Total Phosphorus,7723-14-0,0.018,0.01,mg/L as P,EPA 365.4 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Dissolved Potassium,9/7/7440,4.05,0.5,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Dissolved Sodium,7440-23-5,83.2,1,mg/L,EPA 200.7 (D) [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Total Dissolved Solids,0,342,2.5,mg/L,Std Method 2540 C [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Dissolved Sulfate,14808-79-8,25.2,10,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Dissolved Sulfate,14808-79-8,25.1,10,mg/L,EPA 300.0 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Total Kjeldahl Nitrogen,TKN,0.165,0.1,mg/L as N,EPA 351.2 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF1122B1234,11/22/2022 11:55,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,.5 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0122B0229,1/26/2022 10:47,Dissolved Bromide,24959-67-9,0.152,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0122B0229,1/26/2022 10:47,Dissolved Chloride,16887-00-6,47.3,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0222B0288,2/16/2022 9:26,Dissolved Bromide,24959-67-9,0.126,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0222B0288,2/16/2022 9:26,Dissolved Chloride,16887-00-6,40,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0322B0411,3/23/2022 8:33,Dissolved Bromide,24959-67-9,0.116,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0322B0411,3/23/2022 8:33,Dissolved Chloride,16887-00-6,37,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0422B0511,4/25/2022 9:46,Dissolved Bromide,24959-67-9,0.111,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0422B0511,4/25/2022 9:46,Dissolved Chloride,16887-00-6,37,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0622B0691,6/16/2022 11:27,Dissolved Bromide,24959-67-9,0.205,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0622B0691,6/16/2022 11:27,Dissolved Chloride,16887-00-6,63,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0722B0780,7/13/2022 9:25,Dissolved Bromide,24959-67-9,0.418,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0722B0780,7/13/2022 9:25,Dissolved Chloride,16887-00-6,122,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0822B0885,8/16/2022 10:14,Dissolved Bromide,24959-67-9,0.308,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0822B0885,8/16/2022 10:14,Dissolved Chloride,16887-00-6,88,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0922B0968,9/20/2022 9:52,Dissolved Bromide,24959-67-9,0.315,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0922B0968,9/20/2022 9:52,Dissolved Chloride,16887-00-6,94,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF1022B1117,10/13/2022 10:35,Dissolved Bromide,24959-67-9,0.393,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF1022B1117,10/13/2022 10:35,Dissolved Chloride,16887-00-6,117,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF1122B1233,11/22/2022 11:32,Dissolved Bromide,24959-67-9,0.451,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF1122B1233,11/22/2022 11:32,Dissolved Chloride,16887-00-6,137,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0122B0180,1/13/2022 10:30,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0122B0180,1/13/2022 10:30,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0122B0180,1/13/2022 10:30,Dissolved Chloride,16887-00-6,7.77,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0122B0180,1/13/2022 10:30,Chlorophyll a,479-61-8,0.67,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0122B0180,1/13/2022 10:30,Dissolved Nitrate + Nitrite,NO3+NO2,0.399,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0122B0180,1/13/2022 10:30,Dissolved Organic Carbon,7440-44-0,2.3,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0122B0180,1/13/2022 10:30,Total Organic Carbon,7440-44-0,2.3,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0122B0180,1/13/2022 10:30,Dissolved Organic Nitrogen,ON,0.14,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0122B0180,1/13/2022 10:30,Pheophytin a,0,<0.5,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0122B0180,1/13/2022 10:30,Total Phosphorus,7723-14-0,0.038,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0122B0180,1/13/2022 10:30,Total Kjeldahl Nitrogen,TKN,0.192,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0122B0180,1/13/2022 10:30,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0222B0307,2/17/2022 10:27,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0222B0306) and duplicate (CF0222B0308) samples for Dissolved Organic Nitrogen (EPA 351.2/EPA 350.1) exceeded the Relative Percent Difference standard.
CF0222B0306 = <0.1, CF02220308 = 0.16
All other analytes passed QC requirements and are considered validated.",,N
6301,"3000 - Public, Review Status Unknown",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0222B0307,2/17/2022 10:27,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0222B0306) and duplicate (CF0222B0308) samples for Dissolved Organic Nitrogen (EPA 351.2/EPA 350.1) exceeded the Relative Percent Difference standard.
CF0222B0306 = <0.1, CF02220308 = 0.16
All other analytes passed QC requirements and are considered validated.",,N
6301,"3000 - Public, Review Status Unknown",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0222B0307,2/17/2022 10:27,Dissolved Chloride,16887-00-6,7.94,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0222B0306) and duplicate (CF0222B0308) samples for Dissolved Organic Nitrogen (EPA 351.2/EPA 350.1) exceeded the Relative Percent Difference standard.
CF0222B0306 = <0.1, CF02220308 = 0.16
All other analytes passed QC requirements and are considered validated.",,N
6301,"3000 - Public, Review Status Unknown",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0222B0307,2/17/2022 10:27,Chlorophyll a,479-61-8,0.6,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0222B0306) and duplicate (CF0222B0308) samples for Dissolved Organic Nitrogen (EPA 351.2/EPA 350.1) exceeded the Relative Percent Difference standard.
CF0222B0306 = <0.1, CF02220308 = 0.16
All other analytes passed QC requirements and are considered validated.",,N
6301,"3000 - Public, Review Status Unknown",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0222B0307,2/17/2022 10:27,Dissolved Nitrate + Nitrite,NO3+NO2,0.199,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0222B0306) and duplicate (CF0222B0308) samples for Dissolved Organic Nitrogen (EPA 351.2/EPA 350.1) exceeded the Relative Percent Difference standard.
CF0222B0306 = <0.1, CF02220308 = 0.16
All other analytes passed QC requirements and are considered validated.",,N
6301,"3000 - Public, Review Status Unknown",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0222B0307,2/17/2022 10:27,Dissolved Organic Carbon,7440-44-0,2.1,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0222B0306) and duplicate (CF0222B0308) samples for Dissolved Organic Nitrogen (EPA 351.2/EPA 350.1) exceeded the Relative Percent Difference standard.
CF0222B0306 = <0.1, CF02220308 = 0.16
All other analytes passed QC requirements and are considered validated.",Matrix Spike,N
6301,"3000 - Public, Review Status Unknown",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0222B0307,2/17/2022 10:27,Total Organic Carbon,7440-44-0,2.1,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0222B0306) and duplicate (CF0222B0308) samples for Dissolved Organic Nitrogen (EPA 351.2/EPA 350.1) exceeded the Relative Percent Difference standard.
CF0222B0306 = <0.1, CF02220308 = 0.16
All other analytes passed QC requirements and are considered validated.",Matrix Spike,N
6301,"3000 - Public, Review Status Unknown",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0222B0307,2/17/2022 10:27,Dissolved Organic Nitrogen,ON,0.12,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0222B0306) and duplicate (CF0222B0308) samples for Dissolved Organic Nitrogen (EPA 351.2/EPA 350.1) exceeded the Relative Percent Difference standard.
CF0222B0306 = <0.1, CF02220308 = 0.16
All other analytes passed QC requirements and are considered validated.",,N
6301,"3000 - Public, Review Status Unknown",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0222B0307,2/17/2022 10:27,Pheophytin a,0,0.84,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0222B0306) and duplicate (CF0222B0308) samples for Dissolved Organic Nitrogen (EPA 351.2/EPA 350.1) exceeded the Relative Percent Difference standard.
CF0222B0306 = <0.1, CF02220308 = 0.16
All other analytes passed QC requirements and are considered validated.",,N
6301,"3000 - Public, Review Status Unknown",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0222B0307,2/17/2022 10:27,Total Phosphorus,7723-14-0,0.032,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0222B0306) and duplicate (CF0222B0308) samples for Dissolved Organic Nitrogen (EPA 351.2/EPA 350.1) exceeded the Relative Percent Difference standard.
CF0222B0306 = <0.1, CF02220308 = 0.16
All other analytes passed QC requirements and are considered validated.",,N
6301,"3000 - Public, Review Status Unknown",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0222B0307,2/17/2022 10:27,Total Kjeldahl Nitrogen,TKN,0.19,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0222B0306) and duplicate (CF0222B0308) samples for Dissolved Organic Nitrogen (EPA 351.2/EPA 350.1) exceeded the Relative Percent Difference standard.
CF0222B0306 = <0.1, CF02220308 = 0.16
All other analytes passed QC requirements and are considered validated.",,N
6301,"3000 - Public, Review Status Unknown",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0222B0307,2/17/2022 10:27,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0222B0306) and duplicate (CF0222B0308) samples for Dissolved Organic Nitrogen (EPA 351.2/EPA 350.1) exceeded the Relative Percent Difference standard.
CF0222B0306 = <0.1, CF02220308 = 0.16
All other analytes passed QC requirements and are considered validated.",,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Dissolved Chloride,16887-00-6,6.7,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Chlorophyll a,479-61-8,0.72,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Dissolved Nitrate + Nitrite,NO3+NO2,0.287,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Dissolved Nitrate + Nitrite,NO3+NO2,0.288,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Dissolved Organic Carbon,7440-44-0,1.8,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Dissolved Organic Carbon,7440-44-0,1.8,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Total Organic Carbon,7440-44-0,1.8,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Total Organic Carbon,7440-44-0,1.8,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Dissolved Organic Nitrogen,ON,0.13,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Pheophytin a,0,<0.5,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Total Phosphorus,7723-14-0,0.032,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Total Kjeldahl Nitrogen,TKN,0.152,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0322B0403,3/17/2022 9:33,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0422B0527,4/28/2022 9:50,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",,N
6301,"3000 - Public, Review Status Unknown",Sacramento River Downstream of Isleton,Sac R. DS Isleton,B9D81051394,CF0422B0527,4/28/2022 9:50,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",,N
